"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00283704","2022-07-31","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  206",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-01","40.7481","-74.152","7.3","HARRISON, NJ US","  119",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  200",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-02","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  206",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-03","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  217",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  228",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-05","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  372",",,7","  250",",,7",,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  239",",,7",,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  261",",,7",,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-08","40.7481","-74.152","7.3","HARRISON, NJ US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  261",",,7",,,,,"  261",",,7,0700",,,,,,,"    1",",,7",,,,,,,,
"USC00283704","2022-08-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  372",",,7","  261",",,7",,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  383",",,7","  244",",,7",,,,,"  244",",,7,0700",,,,,,,"    1",",,7",,,,,,,,
"USC00283704","2022-08-11","40.7481","-74.152","7.3","HARRISON, NJ US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  222",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-12","40.7481","-74.152","7.3","HARRISON, NJ US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  217",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-13","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  178",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  167",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  183",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-16","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  183",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  189",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-18","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  183",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  194",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-20","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  206",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  217",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-22","40.7481","-74.152","7.3","HARRISON, NJ US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  217",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-23","40.7481","-74.152","7.3","HARRISON, NJ US","  300",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  217",",,7",,,,,"  217",",,7,0700",,,,,"    1",",,7","    1",",,7",,,,,,,,
"USC00283704","2022-08-24","40.7481","-74.152","7.3","HARRISON, NJ US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  206",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-25","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  206",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-26","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  206",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-27","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  228",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-28","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  233",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-29","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  228",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-30","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  228",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-08-31","40.7481","-74.152","7.3","HARRISON, NJ US","   97",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-01","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  200",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-02","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  150",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-03","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  172",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  172",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-05","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  217",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-06","40.7481","-74.152","7.3","HARRISON, NJ US","   53",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  222",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-07","40.7481","-74.152","7.3","HARRISON, NJ US","  224",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  183",",,7",,,,,"  183",",,7,0700",,,,,"    1",",,7",,,,,,,,,,
"USC00283704","2022-09-08","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  172",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  161",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  156",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-11","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  167",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-12","40.7481","-74.152","7.3","HARRISON, NJ US","  160",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  194",",,7",,,,,"  200",",,7,0700",,,,,"    1",",,7",,,,,,,,,,
"USC00283704","2022-09-13","40.7481","-74.152","7.3","HARRISON, NJ US","  279",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  200",",,7",,,,,"  222",",,7,0700",,,,,,,"    1",",,7",,,,,,,,
"USC00283704","2022-09-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  161",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  167",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-16","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  111",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  117",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-18","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  178",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  178",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-20","40.7481","-74.152","7.3","HARRISON, NJ US","   46",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  183",",,7",,,,,"  194",",,7,0700",,,,,,,"    1",",,7",,,,,,,,
"USC00283704","2022-09-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  156",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-22","40.7481","-74.152","7.3","HARRISON, NJ US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  178",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-23","40.7481","-74.152","7.3","HARRISON, NJ US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   94",",,7",,,,,"  100",",,7,0700",,,,,,,"    1",",,7",,,,,,,,
"USC00283704","2022-09-24","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   83",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-25","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   83",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-26","40.7481","-74.152","7.3","HARRISON, NJ US","  330",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  133",",,7",,,,,"  150",",,7,0700",,,,,"    1",",,7","    1",",,7",,,,,,,,
"USC00283704","2022-09-27","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  150",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-28","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  111",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-29","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  106",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-09-30","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  100",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-01","40.7481","-74.152","7.3","HARRISON, NJ US","  155",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  111",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-02","40.7481","-74.152","7.3","HARRISON, NJ US","   58",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","  111",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-03","40.7481","-74.152","7.3","HARRISON, NJ US","  142",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   94",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-04","40.7481","-74.152","7.3","HARRISON, NJ US","  513",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   67",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-05","40.7481","-74.152","7.3","HARRISON, NJ US","  102",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   67",",,7",,,,,"  117",",,7,0700",,,,,"    1",",,7","    1",",,7",,,,,,,,
"USC00283704","2022-10-06","40.7481","-74.152","7.3","HARRISON, NJ US","  124",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   94",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  106",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-08","40.7481","-74.152","7.3","HARRISON, NJ US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   89",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   56",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   67",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-11","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   78",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-12","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   78",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-13","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  111",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-14","40.7481","-74.152","7.3","HARRISON, NJ US","  221",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  106",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   67",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-16","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   89",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-17","40.7481","-74.152","7.3","HARRISON, NJ US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   94",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-18","40.7481","-74.152","7.3","HARRISON, NJ US","   79",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   78",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   22",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-20","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   33",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   44",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-22","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   50",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   61",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-24","40.7481","-74.152","7.3","HARRISON, NJ US","  338",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  106",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-25","40.7481","-74.152","7.3","HARRISON, NJ US","   81",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  122",",,7",,,,,"  167",",,7,0700",,,,,"    1",",,7",,,,,,,,,,
"USC00283704","2022-10-26","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  156",",,7",,,,,"  178",",,7,0700",,,,,"    1",",,7",,,,,,,,,,
"USC00283704","2022-10-27","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  117",",,7",,,,,"  133",",,7,0700",,,,,"    1",",,7",,,,,,,,,,
"USC00283704","2022-10-28","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   61",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-29","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   50",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-30","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   11",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-10-31","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   17",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-01","40.7481","-74.152","7.3","HARRISON, NJ US","   58",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   78",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-02","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","  128",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-03","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   72",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   72",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-05","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   78",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  167",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-07","40.7481","-74.152","7.3","HARRISON, NJ US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  178",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-08","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   78",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   28",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   28",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-11","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   56",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-12","40.7481","-74.152","7.3","HARRISON, NJ US","  269",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  139",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-13","40.7481","-74.152","7.3","HARRISON, NJ US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   94",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   28",",,7",,,,,"   28",",,7,0700",,,"    0",",,N,0700",,,,,,,,,,,,
"USC00283704","2022-11-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","    0",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-16","40.7481","-74.152","7.3","HARRISON, NJ US","  246",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","    6",",,7",,,,,"   33",",,7,0700","    0",",,N","    0",",,N,0700",,,,,,,,,,,,
"USC00283704","2022-11-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   28",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-18","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   -6",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -17",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-20","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","  -17",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -39",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-22","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -33",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","    0",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-24","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","    0",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,
"USC00283704","2022-11-25","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","    0",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,
